FULL SYSTEM TEST
---------------
Populating A and B...
Calculating reference values of C...
CWRITE: low word, high word, address 0 | 0 @300 @308
data word val, addr: cb310d957524542a | 108
data word val, addr: 3955d8f66966e287 | 208
data word val, addr: 345331902f437730 | 110
data word val, addr: d9e7120475e79d1b | 210
data word val, addr: a2a030737311e6da | 118
data word val, addr: 397a042815fc599e | 218
data word val, addr: 5d076ee314d7ad49 | 120
data word val, addr: c7d6d4626d747fd | 220
data word val, addr: 8eabfb8c244483fc | 128
data word val, addr: 1e1a49ec7cc0c232 | 228
data word val, addr: 3bd9283b0c2c00a8 | 130
data word val, addr: c899f61ac37f5404 | 230
data word val, addr: 65a6b27a8e236ded | 138
data word val, addr: 770e6ee6a88d5155 | 238
data word val, addr: 4329174a3af849f5 | 100
data word val, addr: a855bff9ee00253c | 200
data word val, addr: f93e028867c8b5c1 | 108
data word val, addr: 20b4e4554d3fd307 | 208
data word val, addr: 36eb8b9bd9de84cc | 110
data word val, addr: d75791b7596230c3 | 210
data word val, addr: c175fbc0bcc2d716 | 118
data word val, addr: b3694c595b2926f8 | 218
data word val, addr: 46fbf3521dd02ab | 120
data word val, addr: cbbf67d363bfa4b4 | 220
data word val, addr: ddd121cc10005c42 | 128
data word val, addr: 73994c0d6b23560a | 228
data word val, addr: 8489ce5a16f4f51c | 130
data word val, addr: bcd16abe585dd3de | 230
data word val, addr: d1bad6013b43b759 | 138
data word val, addr: 67e77af274a3d17b | 238
data word val, addr: 8f18f027c032cce4 | 100
data word val, addr: 7a1a32bdf8c9ee2f | 200
data word val, addr: b191d887d325e471 | 108
data word val, addr: 6205fac1f55aac1d | 208
data word val, addr: 1bacb5824c9fa89c | 110
data word val, addr: 64571f9f0dde06a9 | 210
data word val, addr: 87eb6b3d6b7044f0 | 118
data word val, addr: 342b2aace0f984cd | 218
data word val, addr: 57b159f875c11b56 | 120
data word val, addr: ba421714c26543e7 | 220
data word val, addr: c9d585a637960191 | 128
data word val, addr: f3145b4e82fae117 | 228
data word val, addr: db1e502031b912db | 130
data word val, addr: 4d5e233661a64255 | 230
data word val, addr: 749bc7ca9254fa97 | 138
data word val, addr: 8be9a2750ed089ad | 238
data word val, addr: addcba15895af61f | 100
data word val, addr: d55a5464d0e4f6ce | 200
data word val, addr: 230cf5fbdbe29c9d | 108
data word val, addr: c11f26a3567455e5 | 208
data word val, addr: f29d9a6b07ade0ec | 110
data word val, addr: bdf68051d1351e14 | 210
data word val, addr: 5a9ffd9570778b82 | 118
data word val, addr: 55da36709626a3b | 218
data word val, addr: 63ddcebad777568f | 120
data word val, addr: b33327524d048a41 | 220
data word val, addr: 31a2ec115e3b4d9d | 128
data word val, addr: 2fa21c13e8f563d9 | 228
data word val, addr: f16a9136dbf947a2 | 130
data word val, addr: 59a1cfcef0bbab8a | 230
data word val, addr: da286c77c1a20ce2 | 138
data word val, addr: 2938f41312b997bf | 238
data word val, addr: ccb5baa648f6aec4 | 100
data word val, addr: 2e4457618d2161 | 200
data word val, addr: ac1ca2c61e62133e | 108
data word val, addr: 9a3379662eeec3b2 | 208
data word val, addr: c6dcb64ce739afd | 110
data word val, addr: cf6556c96f3260cd | 210
data word val, addr: 7377318bc579169 | 118
data word val, addr: 83b9d963065d0707 | 218
data word val, addr: cafc26bb6c2c6285 | 120
data word val, addr: ed2c1a42e09c4e36 | 220
data word val, addr: 62804ff36656092c | 128
data word val, addr: e637a83810dc997e | 228
data word val, addr: b1263ed8c9a2cd1a | 130
data word val, addr: 1f6149c028fc42f6 | 230
data word val, addr: 639399539f5ef97d | 138
data word val, addr: 12c38c620de527e7 | 238
data word val, addr: b4dcc69623746c24 | 100
data word val, addr: 6ec293e264d61d8d | 200
data word val, addr: e2f184590ccd1f3c | 108
data word val, addr: d80c58a15801fe20 | 208
data word val, addr: 18e8e8bf7e262508 | 110
data word val, addr: b9059c3c9cb65b7e | 210
data word val, addr: ac77b5a0adb7ed9 | 118
data word val, addr: 280a0e3464789312 | 218
data word val, addr: fb9efee9fb1979d6 | 120
data word val, addr: d276cfa4cf4749c3 | 220
data word val, addr: edba8097038cbabf | 128
data word val, addr: 531a7828f0a747fa | 228
data word val, addr: 16e24b65ba565f6c | 130
data word val, addr: a30ad98041200e0d | 230
data word val, addr: dfabe07880b61dba | 138
data word val, addr: ecf75a9a77457bc0 | 238
data word val, addr: 24893719825297ed | 100
data word val, addr: 77a32f28e5361856 | 200
data word val, addr: 7ef27ba8fb5c132f | 108
data word val, addr: 88bde6de32a3e413 | 208
data word val, addr: a01411d8df1a85f7 | 110
data word val, addr: deb3c2c6cb0f9e5f | 210
data word val, addr: 5f4fb56fe1190a74 | 118
data word val, addr: 98a710526ec038f6 | 218
data word val, addr: 26555e1d31b56a5f | 120
data word val, addr: 8584296bc3105fd3 | 220
data word val, addr: 1c20f5fcb5382a63 | 128
data word val, addr: ab7c3567cfe0c3be | 228
data word val, addr: a37fb3b427e3d0c1 | 130
data word val, addr: e27622bd06fb0389 | 230
data word val, addr: cbfa80217e67b90 | 138
data word val, addr: 6fbf26651358dd19 | 238
data word val, addr: ab81912e46872cc7 | 100
data word val, addr: f2da44c30227c44f | 200
data word val, addr: feb5d75d0919cff1 | 108
data word val, addr: 7367712430c5f237 | 208
data word val, addr: 380510e7bff2d088 | 110
data word val, addr: 253ba3954e308bd5 | 210
data word val, addr: 6ec220d1cccfacf | 118
data word val, addr: fd81e4ee33656818 | 218
data word val, addr: 831923c139f17acb | 120
data word val, addr: 4e50f323d1a072bc | 220
data word val, addr: f1e3c24f3270da87 | 128
data word val, addr: 40aad9b754ab9a4c | 228
data word val, addr: b7c774d8bebe515d | 130
data word val, addr: 7efaa74079b3d427 | 230
data word val, addr: 99fda244618957fa | 138
data word val, addr: de3a197f275b4538 | 238
low word, high word, address 6bbf65942a12a0b0 | 1b5456e964b1b3e @300 @308
low word, high word, address 2017ce65d065460b | 74fa3e3418ee567d @310 @318
low word, high word, address 27fb1934d26c3252 | db5fd939cb55cb3a @320 @328
low word, high word, address be0a31b9ca9f6e92 | 1e4d7e181e9c53e @330 @338
low word, high word, address e18b07ae0cbcc4a6 | 7adf9c7c1a21e981 @340 @348
low word, high word, address 72f21229893a57f5 | 68066add5bb0b06f @350 @358
low word, high word, address 1a5c3297a2919e0 | 2b61b4b802c9a9c6 @360 @368
low word, high word, address 1461e713eedb5aa7 | 5bc83c3b209d0a14 @370 @378
CWRITE: low word, high word, address 0 | 0 @300 @308
CWRITE: low word, high word, address 0 | 0 @310 @318
CWRITE: low word, high word, address 0 | 0 @320 @328
CWRITE: low word, high word, address 0 | 0 @330 @338
CWRITE: low word, high word, address 0 | 0 @340 @348
CWRITE: low word, high word, address 0 | 0 @350 @358
CWRITE: low word, high word, address 0 | 0 @360 @368
CWRITE: low word, high word, address 0 | 0 @370 @378
data word val, addr: cf6761fb08803c7 | 100
data word val, addr: a1f373dd8976fe43 | 200
data word val, addr: cb310d957524542a | 108
data word val, addr: 3028e402c9fb2049 | 208
data word val, addr: 345331902f437730 | 110
data word val, addr: e6db5d98112db56c | 210
data word val, addr: a2a030737311e6da | 118
data word val, addr: b0d5f908f06e5192 | 218
data word val, addr: 5d076ee314d7ad49 | 120
data word val, addr: a3e1c7cad3d1ce22 | 220
data word val, addr: 8eabfb8c244483fc | 128
data word val, addr: e6b13af01d19fbaf | 228
data word val, addr: 3bd9283b0c2c00a8 | 130
data word val, addr: 7cbccf4c0c3be578 | 230
data word val, addr: 65a6b27a8e236ded | 138
data word val, addr: 293b206d2fdf5dee | 238
data word val, addr: 4329174a3af849f5 | 100
data word val, addr: 31817f36a57ae3d2 | 200
data word val, addr: f93e028867c8b5c1 | 108
data word val, addr: 3846469c9c52a603 | 208
data word val, addr: 36eb8b9bd9de84cc | 110
data word val, addr: b2743852be718b4b | 210
data word val, addr: c175fbc0bcc2d716 | 118
data word val, addr: 9cc1c4c71f4220da | 218
data word val, addr: 46fbf3521dd02ab | 120
data word val, addr: c420369cc05355d8 | 220
data word val, addr: ddd121cc10005c42 | 128
data word val, addr: d2eb7e3e135cf1d2 | 228
data word val, addr: 8489ce5a16f4f51c | 130
data word val, addr: b0c45f201b10dc12 | 230
data word val, addr: d1bad6013b43b759 | 138
data word val, addr: 2bcd626af1d4b3bf | 238
data word val, addr: 8f18f027c032cce4 | 100
data word val, addr: 3dab88fe3320692c | 200
data word val, addr: b191d887d325e471 | 108
data word val, addr: 5fa6f99a713c3c | 208
data word val, addr: 1bacb5824c9fa89c | 110
data word val, addr: a884ebc04bac8a7f | 210
data word val, addr: 87eb6b3d6b7044f0 | 118
data word val, addr: 2b93e4108696d9c9 | 218
data word val, addr: 57b159f875c11b56 | 120
data word val, addr: c46a3a459c109bac | 220
data word val, addr: c9d585a637960191 | 128
data word val, addr: 941accc462e1ef9e | 228
data word val, addr: db1e502031b912db | 130
data word val, addr: 316414f01694a291 | 230
data word val, addr: 749bc7ca9254fa97 | 138
data word val, addr: 83bc1a975d731c16 | 238
data word val, addr: addcba15895af61f | 100
data word val, addr: a97c6594c46770b0 | 200
data word val, addr: 230cf5fbdbe29c9d | 108
data word val, addr: 6129b5da7ccf12ba | 208
data word val, addr: f29d9a6b07ade0ec | 110
data word val, addr: ce71aae420051690 | 210
data word val, addr: 5a9ffd9570778b82 | 118
data word val, addr: 626a002e533d4807 | 218
data word val, addr: 63ddcebad777568f | 120
data word val, addr: 18c26220be4cfdf7 | 220
data word val, addr: 31a2ec115e3b4d9d | 128
data word val, addr: 88841fb2b445970e | 228
data word val, addr: f16a9136dbf947a2 | 130
data word val, addr: d79f1a9e605cc1aa | 230
data word val, addr: da286c77c1a20ce2 | 138
data word val, addr: ab1a7a8ae261dc16 | 238
data word val, addr: ccb5baa648f6aec4 | 100
data word val, addr: 2672e405669d3d27 | 200
data word val, addr: ac1ca2c61e62133e | 108
data word val, addr: aa82e671faa8d59f | 208
data word val, addr: c6dcb64ce739afd | 110
data word val, addr: 8fd0c540ab36f38f | 210
data word val, addr: 7377318bc579169 | 118
data word val, addr: 643efbbb6113b2ec | 218
data word val, addr: cafc26bb6c2c6285 | 120
data word val, addr: 264adab3091a64fc | 220
data word val, addr: 62804ff36656092c | 128
data word val, addr: 1b94d4737fd5e33d | 228
data word val, addr: b1263ed8c9a2cd1a | 130
data word val, addr: 10db0a6cd4f3aa73 | 230
data word val, addr: 639399539f5ef97d | 138
data word val, addr: 7cc5c41a722dd33c | 238
data word val, addr: b4dcc69623746c24 | 100
data word val, addr: 7b0290d4d7fc2a95 | 200
data word val, addr: e2f184590ccd1f3c | 108
data word val, addr: 46356d5fc04cdb52 | 208
data word val, addr: 18e8e8bf7e262508 | 110
data word val, addr: 42fa246b574ee8e2 | 210
data word val, addr: ac77b5a0adb7ed9 | 118
data word val, addr: 96340281a90bfd06 | 218
data word val, addr: fb9efee9fb1979d6 | 120
data word val, addr: b59ffddcf34f8eab | 220
data word val, addr: edba8097038cbabf | 128
data word val, addr: 475ed46645ac62a9 | 228
data word val, addr: 16e24b65ba565f6c | 130
data word val, addr: cf272dc8373175f3 | 230
data word val, addr: dfabe07880b61dba | 138
data word val, addr: 1f92d1edfd4aeab9 | 238
data word val, addr: 24893719825297ed | 100
data word val, addr: f54b2872ae020c2d | 200
data word val, addr: 7ef27ba8fb5c132f | 108
data word val, addr: 540dfce7bed0a3d6 | 208
data word val, addr: a01411d8df1a85f7 | 110
data word val, addr: bd0c8e9cfe8f5f27 | 210
data word val, addr: 5f4fb56fe1190a74 | 118
data word val, addr: 66beab7cbf68de48 | 218
data word val, addr: 26555e1d31b56a5f | 120
data word val, addr: 608f2fe01eb648d5 | 220
data word val, addr: 1c20f5fcb5382a63 | 128
data word val, addr: ac3e85c7e29b541b | 228
data word val, addr: a37fb3b427e3d0c1 | 130
data word val, addr: 491b9f3f8220e10c | 230
data word val, addr: cbfa80217e67b90 | 138
data word val, addr: 453ec7ae950d75c7 | 238
data word val, addr: ab81912e46872cc7 | 100
data word val, addr: 5024e9bdb9ac9596 | 200
data word val, addr: feb5d75d0919cff1 | 108
data word val, addr: 62625faeedf387ef | 208
data word val, addr: 380510e7bff2d088 | 110
data word val, addr: 89487623df2c2190 | 210
data word val, addr: 6ec220d1cccfacf | 118
data word val, addr: c8ab366608b42808 | 218
data word val, addr: 831923c139f17acb | 120
data word val, addr: c3e685e17d8f4b6e | 220
data word val, addr: f1e3c24f3270da87 | 128
data word val, addr: 21164ea56deda9e5 | 228
data word val, addr: b7c774d8bebe515d | 130
data word val, addr: dbdc61812924a635 | 230
data word val, addr: 99fda244618957fa | 138
data word val, addr: 6bbcc8788fa2fefb | 238
low word, high word, address 26111f06a9a7c851 | cf8bd2321f3ee673 @300 @308
low word, high word, address 8216d8d7dbcacaea | 182f21e5b9c2e4f2 @310 @318
low word, high word, address b8e30d99fdc33a57 | 85f4c907090cf273 @320 @328
low word, high word, address b0d82d26da7d3663 | e47600386edbc072 @330 @338
low word, high word, address e6e842108d9b80be | dfa8da9307314d91 @340 @348
low word, high word, address f2deea0d7d6121ab | 82c4040024f15dd @350 @358
low word, high word, address 7c6017e23ad939f2 | 5d0b78718ba01ad1 @360 @368
low word, high word, address 3c6f49d2860b0813 | 7d5d08f8291b6496 @370 @378
CWRITE: low word, high word, address 0 | 0 @300 @308
CWRITE: low word, high word, address 0 | 0 @310 @318
CWRITE: low word, high word, address 0 | 0 @320 @328
CWRITE: low word, high word, address 0 | 0 @330 @338
CWRITE: low word, high word, address 0 | 0 @340 @348
CWRITE: low word, high word, address 0 | 0 @350 @358
CWRITE: low word, high word, address 0 | 0 @360 @368
CWRITE: low word, high word, address 0 | 0 @370 @378
data word val, addr: cf6761fb08803c7 | 100
data word val, addr: 2d04cf3e79df6563 | 200
data word val, addr: cb310d957524542a | 108
data word val, addr: af28c41e23319175 | 208
data word val, addr: 345331902f437730 | 110
data word val, addr: 9b9cc5acfed3ea32 | 210
data word val, addr: a2a030737311e6da | 118
data word val, addr: a9bc26d432c7cc9c | 218
data word val, addr: 5d076ee314d7ad49 | 120
data word val, addr: aba99a57f0d68bdd | 220
data word val, addr: 8eabfb8c244483fc | 128
data word val, addr: 5f587e06ab903977 | 228
data word val, addr: 3bd9283b0c2c00a8 | 130
data word val, addr: ebe4dae43c1ae364 | 230
data word val, addr: 65a6b27a8e236ded | 138
data word val, addr: f90c15b0b99aeed9 | 238
data word val, addr: 4329174a3af849f5 | 100
data word val, addr: 8e9cc33c15e2c05f | 200
data word val, addr: f93e028867c8b5c1 | 108
data word val, addr: 22b22509291b9c25 | 208
data word val, addr: 36eb8b9bd9de84cc | 110
data word val, addr: f9bcc65eea88d3b7 | 210
data word val, addr: c175fbc0bcc2d716 | 118
data word val, addr: d8d95584213ca60c | 218
data word val, addr: 46fbf3521dd02ab | 120
data word val, addr: fdfc4ef30c1d93c4 | 220
data word val, addr: ddd121cc10005c42 | 128
data word val, addr: d2c4065596bd2039 | 228
data word val, addr: 8489ce5a16f4f51c | 130
data word val, addr: e9bd69372ba2dbb1 | 230
data word val, addr: d1bad6013b43b759 | 138
data word val, addr: af125280bb157226 | 238
data word val, addr: 8f18f027c032cce4 | 100
data word val, addr: 2b89148cc3c215da | 200
data word val, addr: b191d887d325e471 | 108
data word val, addr: da0c1b408de4d89f | 208
data word val, addr: 1bacb5824c9fa89c | 110
data word val, addr: a28bc781a0507a44 | 210
data word val, addr: 87eb6b3d6b7044f0 | 118
data word val, addr: 41a24a53fcce587a | 218
data word val, addr: 57b159f875c11b56 | 120
data word val, addr: 2b6563efc0844da6 | 220
data word val, addr: c9d585a637960191 | 128
data word val, addr: 9c5c09387f90325b | 228
data word val, addr: db1e502031b912db | 130
data word val, addr: 9e5bc2137ee72a07 | 230
data word val, addr: 749bc7ca9254fa97 | 138
data word val, addr: 25138f2fb18b6839 | 238
data word val, addr: addcba15895af61f | 100
data word val, addr: 52f7287ad87446f8 | 200
data word val, addr: 230cf5fbdbe29c9d | 108
data word val, addr: dfb3f7badd30942c | 208
data word val, addr: f29d9a6b07ade0ec | 110
data word val, addr: 92920be6f700dc5f | 210
data word val, addr: 5a9ffd9570778b82 | 118
data word val, addr: 707767fcc98e7102 | 218
data word val, addr: 63ddcebad777568f | 120
data word val, addr: 96874d9f266eebf0 | 220
data word val, addr: 31a2ec115e3b4d9d | 128
data word val, addr: bd2a0245ad84ec40 | 228
data word val, addr: f16a9136dbf947a2 | 130
data word val, addr: 293044abc4b66585 | 230
data word val, addr: da286c77c1a20ce2 | 138
data word val, addr: 76d7345a7e52f5bd | 238
data word val, addr: ccb5baa648f6aec4 | 100
data word val, addr: 6f0dd1a60efb4b1f | 200
data word val, addr: ac1ca2c61e62133e | 108
data word val, addr: a51097f8bf805096 | 208
data word val, addr: c6dcb64ce739afd | 110
data word val, addr: 96d55f9a144f2f05 | 210
data word val, addr: 7377318bc579169 | 118
data word val, addr: 1b9288010e31e10f | 218
data word val, addr: cafc26bb6c2c6285 | 120
data word val, addr: f53e3eef628a2f3d | 220
data word val, addr: 62804ff36656092c | 128
data word val, addr: bc1494a1e247600 | 228
data word val, addr: b1263ed8c9a2cd1a | 130
data word val, addr: aa26359ea58b992c | 230
data word val, addr: 639399539f5ef97d | 138
data word val, addr: d3623c5ed3c378d1 | 238
data word val, addr: b4dcc69623746c24 | 100
data word val, addr: e3d77e119625909f | 200
data word val, addr: e2f184590ccd1f3c | 108
data word val, addr: 7ee425b7704ad011 | 208
data word val, addr: 18e8e8bf7e262508 | 110
data word val, addr: 96cac10efef05bf8 | 210
data word val, addr: ac77b5a0adb7ed9 | 118
data word val, addr: 8f7236f8e2c28d0 | 218
data word val, addr: fb9efee9fb1979d6 | 120
data word val, addr: dbe04178d04f5619 | 220
data word val, addr: edba8097038cbabf | 128
data word val, addr: f6b096cc70ec2e5b | 228
data word val, addr: 16e24b65ba565f6c | 130
data word val, addr: 8c1e33b11c76d5a2 | 230
data word val, addr: dfabe07880b61dba | 138
data word val, addr: 710bf92f34a38391 | 238
data word val, addr: 24893719825297ed | 100
data word val, addr: 837f3ad0aa4cc7ae | 200
data word val, addr: 7ef27ba8fb5c132f | 108
data word val, addr: 222d1fa7f4b88ba9 | 208
data word val, addr: a01411d8df1a85f7 | 110
data word val, addr: fb9f64195b0733f1 | 210
data word val, addr: 5f4fb56fe1190a74 | 118
data word val, addr: 595e4ac7500995d6 | 218
data word val, addr: 26555e1d31b56a5f | 120
data word val, addr: dfb98e309bccdce3 | 220
data word val, addr: 1c20f5fcb5382a63 | 128
data word val, addr: 80c7dc7c78dad64e | 228
